entity_urn,United States Sales,United States Engineering,description,country_multiplier,sales_ratio,adj_hc_ratio,investor_1,investor_2,Prior VC Backed Founder_count,Deep Technical Background_count,Prior Exit_count,Elite Industry Experience_count,company_region,headcount_0m,headcount_growth_1m,headcount_growth_3m,headcount_growth_6m,headcount_growth_12m,headcount_monotonicity,headcount_concavity,max_headcount,earliest_valid_month,num_valid_months,headcount_volatility_score,trailing_growth_avg,trailing_growth_std,trailing_growth_min,trailing_growth_max,current_max_ratio,linkedin_follower_count_0m,linkedin_follower_growth_1m,linkedin_follower_growth_3m,linkedin_follower_growth_6m,linkedin_follower_growth_12m,linkedin_employees,linkedin_follower_count_max,linkedin_follower_peak_month,linkedin_current_peak_count_ratio,linkedin_follower_count_volatility,linkedin_follower_trend,followers_per_linkedin_employee,twitter_follower_count_0m,twitter_follower_count_max,twitter_follower_peak_month,twitter_current_peak_ratio,twitter_follower_count_volatility,twitter_follower_trend,emps/year,emps/funds_m,adj_emp_delta_6m,adj_emp_delta_12m,emp_highlight_count,funding_total,last_funding_type,last_funding_total,funding_stage,years_since_funding,hc_adds_since_funding,adj_hc_ratio,years_since_founding,dominant_function,business_function_entropy,dominant_emp_role,emp_role_entropy,ownership_status,gpt_sector,top_region,num_investors,employee_highlight_YC Backed Founder,employee_highlight_Prior VC Backed Executive,employee_highlight_Founder Turned Operator,employee_highlight_Current Student,employee_highlight_HBCU Alum,employee_highlight_Jack of All Trades,employee_highlight_money_club_count,employee_highlight_seasoned_count,employee_highlight_top_institution_experience_count,num_unique_vc_backers
urn:harmonic:company:606791,1,5,"Phaidra offers an AI-driven virtual plant operator that utilizes deep reinforcement learning for real-time control and optimization in critical facilities, aimed at improving stability, energy efficiency, and sustainability. The system integrates with existing building automation and management systems, providing operators with access to real-time and historical performance data for continuous enhancement.",1.0,0.037037037037037035,0.7105263157894737,2,0,1,8,0,1,North America,89,1.0399999618530273,1.1142857074737549,1.2999999523162842,1.3448275327682495,0.75,0.6363636363636364,78.0,17,18,0.19257934630279885,1.1009819033059902,0.09966101377899075,0.967741935483871,1.2714285714285714,1.141025641025641,6167,1.139509677886963,1.3008230924606323,1.8950839042663574,2.976459503173828,76.0,6167.0,0,1.0,1284.3024110413153,187.54076367389058,4.408482774775413,71.0,71.0,0,1.0,15.179212651914003,2.4840041279669767,13.071625344352618,2.557377049180328,12.789473684210526,14.210526315789473,49,30.5,SERIES_A,25000000.0,SERIES_A,2.431211498973306,43.0,0.7105263157894737,5.967123287671233,business_development,0.39267446722755217,Engineering,1.7057670717471185,PRIVATE,Other,Europe,19,0,3,1,0,0,0,1,8,44,19
urn:harmonic:company:12590741,2,1,"Crux offers a platform designed for the management of transferable tax credits, featuring tools that facilitate transaction processes, improve price discovery, and connect developers with financial institutions. The platform also includes compliance management features and access to a network of regulatory experts to support users in navigating tax credit transactions.",1.0,0.09009009009009007,0.85,1,0,3,0,1,8,North America,42,,1.100000023841858,1.0666667222976685,,0.75,0.5454545454545454,42.0,6,2,0.04561982917473231,,,,,1.0,6375,,,,,0.0,6375.0,0,1.0,,,,600.0,600.0,0,1.0,,,21.380753138075313,1.8421052631578947,2.2312517455312446,,71,22.8,SERIES_A,18200000.0,SERIES_A,0.8843258042436687,2.6250020535661704,0.85,1.9643835616438357,business_development,0.45056120886630463,Engineering,1.7302380457053697,PRIVATE,FinTech,North America,21,0,14,0,0,0,1,2,21,46,21
urn:harmonic:company:12815640,0,1,"Stacklok offers a software security platform designed to protect the software supply chain for open source developers by assessing supply chain risks, ensuring the integrity of build environments, and enforcing security policies across source code repositories and open source dependencies. The platform employs technologies such as cryptographic signing for build artifacts and integrates seamlessly with existing developer workflows to improve security practices.",1.0,0.0,0.8166666666666668,1,0,0,1,0,1,North America,38,1.1666666269302368,1.1666666269302368,4.199999809265137,,1.0,0.5,24.0,7,8,0.823307316998185,4.389494949494949,3.7985571772602578,1.6363636363636365,11.0,1.5833333333333333,1761,1.5854483842849731,1.649647831916809,3.253472328186035,,24.0,1761.0,0,1.0,502.0256111850413,,4.309119863865794,317.0,317.0,0,1.0,62.4200917745469,,10.690376569037657,1.2,13.066666666666668,,24,17.5,SERIES_A,17500000.0,SERIES_A,1.593429158110883,20.0,0.8166666666666668,1.9643835616438357,business_development,0.7963116401738131,Engineering,1.2293362159076602,PRIVATE,Cybersecurity,Europe,3,0,6,0,0,0,0,0,21,18,3
urn:harmonic:company:2129540,4,0,"Conduktor provides an enterprise platform tailored for Apache Kafka, featuring tools that enhance governance and optimize data streaming processes, including a Console Gateway and Conduktor Desktop. The platform emphasizes secure data management and offers a Kafka Playground for testing and experimentation with data streaming technologies.",1.0,0.31250000000000006,0.6399999999999999,1,0,1,1,0,2,North America,74,0.9642857313156128,0.9818181991577148,0.9152542352676392,0.7105262875556946,0.3333333333333333,0.5454545454545454,55.0,17,18,0.12824098642059792,0.9717890845096875,0.16283647992245606,0.7948717948717948,1.3454545454545455,1.3454545454545455,11062,1.002258062362671,1.0198030471801758,1.0406385660171509,1.1016428470611572,55.0,11062.0,0,1.0,745.6885662986235,123.70485036119724,5.308897562001144,1634.0,1634.0,0,1.0,85.0073622340261,14.966976264189885,11.243582430119794,2.4545454545454546,-3.1999999999999993,-14.079999999999998,21,22.0,SERIES_A,20000000.0,SERIES_B,3.07460643394935,-2.0,0.6399999999999999,4.802739726027397,sales,1.1220934680932761,Sales,1.5802228231302653,PRIVATE,Infrastructure,Europe,10,0,7,0,0,0,0,0,15,10,12
urn:harmonic:company:21555289,0,5,"Norm Ai provides a regulatory compliance platform that utilizes AI agents to proactively identify and mitigate compliance risks, streamlining compliance processes. The technology is based on networks of large language models that interpret complex regulations, enabling compliance teams to evaluate actions against legal standards effectively.",1.0,0.09009009009009007,0.85,3,0,4,2,1,1,North America,30,,1.100000023841858,1.0666667222976685,,0.75,0.5454545454545454,11.0,6,2,0.6906624655207247,,,,,2.727272727272727,3562,,,,,0.0,3562.0,0,1.0,,,,646.0,646.0,0,1.0,,,5.599721059972106,11.0,0.5843754571629446,,38,0.0,,0.0,SERIES_A,,11.199442119944212,0.85,1.9643835616438357,business_development,0.45056120886630463,Engineering,1.328157990622606,PRIVATE,Vertical Software,North America,19,0,5,0,0,0,2,4,10,24,18
urn:harmonic:company:1842794,5,2,"Siro is an AI-driven application that records and transcribes in-person sales conversations, facilitating real-time coaching and performance analysis. The technology leverages data from numerous sales interactions to identify key moments for training, aiming to improve close rates and overall sales effectiveness.",1.0,0.0,1.0,3,0,1,0,0,3,North America,38,0.8571428656578064,1.0,0.8571428656578064,0.8571428656578064,0.3333333333333333,0.6363636363636364,16.0,17,18,0.8543413019489355,1.4758267195767196,1.5561662767541755,0.7,6.333333333333333,2.375,2130,1.0056179761886597,1.01129949092865,1.0750750303268433,1.5497835874557495,16.0,2130.0,0,1.0,448.229006011509,46.97626418988645,4.898772200950862,,,,,,,1.207942636514065,6.0,-1.0,-1.0,44,0.4218499999999999,PRE__SEED,,SERIES_A,3.383983572895277,0.0,1.0,4.967123287671233,sales,0.0,Sales,1.6985613047986785,PRIVATE,Vertical Software,North America,10,0,15,0,0,0,0,0,30,28,10
urn:harmonic:company:48201423,0,1,"Browserbase offers a platform for managing headless browsers tailored for AI applications, leveraging technologies such as Puppeteer, Playwright, and Selenium. Key features include autoscaling, serverless infrastructure, advanced debugging tools, configurable fingerprinting, and automatic Captcha solving to optimize browser automation processes.",1.0,0.09009009009009007,0.85,1,0,2,0,0,1,North America,19,,1.100000023841858,1.0666667222976685,,0.75,0.5454545454545454,19.0,6,2,0.04561982917473225,,,,,1.0,1412,,,,,0.0,1412.0,0,1.0,,,,3728.0,3728.0,0,1.0,,,19.814285714285717,0.6909090909090909,1.0093757896450857,,21,27.5,SERIES_A,21000000.0,SERIES_A,0.13963039014373715,0.0,0.85,0.958904109589041,business_development,0.45056120886630463,Advisor,1.2052156773503675,PRIVATE,Other,North America,14,1,5,0,0,0,0,0,7,13,14
urn:harmonic:company:773593,2,0,"Pomerium provides a zero-trust reverse proxy that facilitates secure, clientless access to internal web applications and services, serving as an alternative to traditional corporate VPNs. It utilizes identity and context-driven access controls, integrating with existing identity providers to manage access across various applications.",1.0,0.21126760563380284,0.9466666666666667,4,0,1,1,0,1,North America,20,1.076923131942749,1.076923131942749,1.076923131942749,1.1666666269302368,0.25,0.8181818181818182,15.0,17,18,0.13565551908811846,1.0587606837606838,0.15444796176264172,1.0,1.5384615384615385,1.3333333333333333,1717,1.0666667222976685,1.0833333730697632,1.0721648931503296,1.2919254302978516,15.0,1717.0,0,1.0,364.49463626956305,30.557275541795654,4.748981888020171,209.0,209.0,0,1.0,13.422861193291803,2.2858617131062977,2.3461891643709825,0.5533596837944664,0.9466666666666667,1.8933333333333333,14,25.3,ANGEL_INDIVIDUAL,20000000.0,SERIES_A,1.568788501026694,2.0,0.9466666666666667,5.967123287671233,business_development,1.4735023850806486,Sales,1.5498260458782016,PRIVATE,Infrastructure,North America,9,1,5,0,0,0,0,1,10,8,8
urn:harmonic:company:1869576,2,4,"Tavus offers a developer platform that utilizes advanced AI technologies to create hyper-realistic talking-head videos from text, employing neural radiance fields for dynamic three-dimensional facial representations. Key functionalities include lip syncing, dubbing, and customizable video campaigns, which enhance the realism and personalization of the generated content.",1.0,0.0,0.9294117647058824,8,0,2,2,0,2,North America,31,0.9285714030265808,1.0833333730697632,1.1818181276321411,1.625,0.75,0.6363636363636364,17.0,17,18,0.5194958316653244,1.2664351851851852,0.4504308523409542,0.8333333333333334,2.5833333333333335,1.8235294117647058,8385,1.0404493808746338,1.1265206336975098,1.311614751815796,1.6360423564910889,17.0,8385.0,0,1.0,1833.3848557822673,161.21052631578945,6.203011707673111,1339.0,1339.0,0,1.0,,,2.6172090457804744,3.1395619828024457,1.8588235294117648,4.647058823529412,21,4.140705,SEED,4140705.0,SERIES_A,2.6365503080082138,4.0,0.9294117647058824,4.967123287671233,sales,0.0,Advisor,1.9154102438258456,PRIVATE,Horizontal Software,North America,19,3,1,0,0,0,0,0,5,16,19
urn:harmonic:company:4171866,0,4,"Footprint offers an onboarding platform that combines identity verification and fraud prevention, employing technologies such as biometrics and passkeys to enhance security and compliance. The platform allows for customizable user experiences while securely managing sensitive data through advanced monitoring and verification processes.",1.0,0.06329113924050633,0.8777777777777778,3,1,2,2,0,1,North America,23,1.0,1.0,1.2000000476837158,1.5,1.0,0.6363636363636364,18.0,15,16,0.25001575249678637,1.157741251123604,0.081543465392232,1.0588235294117647,1.3076923076923077,1.2777777777777777,2498,1.0555555820465088,1.0811567306518555,1.3997584581375122,1.8396825790405273,18.0,2498.0,0,1.0,482.91405377492725,71.09391124871003,4.940053859924166,576.0,576.0,0,1.0,106.77122632639296,17.334365325077403,6.251189343482397,3.0,2.6333333333333333,5.266666666666667,24,6.0,SEED,6000000.0,SERIES_A,2.379192334017796,8.0,0.8777777777777778,2.8794520547945206,business_development,0.5004024235381879,Engineering,1.5306052420589422,PRIVATE,Cybersecurity,North America,21,0,0,0,0,0,0,0,2,19,21
