entity_urn,United States Sales,United States Engineering,description,country_multiplier,sales_ratio,adj_hc_ratio,investor_1,investor_2,Prior VC Backed Founder_count,Deep Technical Background_count,Prior Exit_count,Elite Industry Experience_count,company_region,headcount_0m,headcount_growth_1m,headcount_growth_3m,headcount_growth_6m,headcount_growth_12m,headcount_monotonicity,headcount_concavity,max_headcount,earliest_valid_month,num_valid_months,headcount_volatility_score,trailing_growth_avg,trailing_growth_std,trailing_growth_min,trailing_growth_max,current_max_ratio,linkedin_follower_count_0m,linkedin_follower_growth_1m,linkedin_follower_growth_3m,linkedin_follower_growth_6m,linkedin_follower_growth_12m,linkedin_employees,linkedin_follower_count_max,linkedin_follower_peak_month,linkedin_current_peak_count_ratio,linkedin_follower_count_volatility,linkedin_follower_trend,followers_per_linkedin_employee,twitter_follower_count_0m,twitter_follower_count_max,twitter_follower_peak_month,twitter_current_peak_ratio,twitter_follower_count_volatility,twitter_follower_trend,emps/year,emps/funds_m,adj_emp_delta_6m,adj_emp_delta_12m,emp_highlight_count,funding_total,last_funding_type,last_funding_total,funding_stage,years_since_funding,hc_adds_since_funding,adj_hc_ratio,years_since_founding,dominant_function,business_function_entropy,dominant_emp_role,emp_role_entropy,ownership_status,gpt_sector,top_region,num_investors,employee_highlight_YC Backed Founder,employee_highlight_Prior VC Backed Executive,employee_highlight_Founder Turned Operator,employee_highlight_Current Student,employee_highlight_HBCU Alum,employee_highlight_Jack of All Trades,employee_highlight_money_club_count,employee_highlight_seasoned_count,employee_highlight_top_institution_experience_count,num_unique_vc_backers
urn:harmonic:company:4271372,0,0,"AmMax is focused on developing oncology therapeutics, including a novel antibody drug conjugate (ADC) that utilizes a proprietary linker-payload platform to target tissue factor, and an anti-CSF1R monoclonal antibody aimed at treating tenosynovial giant cell tumors. The company is also addressing minimal residual disease in colorectal cancer and acute myeloid leukemia through its research and development pipeline.",1.0,0.09009009009009007,0.85,0,0,0,0,0,2,North America,16.0,0.9375,1.3636363744735718,1.5,1.875,0.6666666666666666,0.6363636363636364,15.0,17,18,0.208300889223314,1.0958916083916084,0.21265375241586612,0.8,1.4545454545454546,1.0666666666666667,505.0,1.0,1.539634108543396,1.7534722089767456,2.1581196784973145,0.0,505.0,0,1.0,71.30593206537881,11.207430340557282,,,,,,,,3.093220338983051,0.38461538461538464,4.25,5.95,12,39.0,SERIES_A,39000000.0,SERIES_A,3.2908966461327855,7.0,0.85,4.8493150684931505,business_development,0.45056120886630463,Operations,0.45056120886630463,PRIVATE,Other,North America,1,0,5,0,0,0,0,0,6,5,1
urn:harmonic:company:4390650,0,0,"Tissue Dynamics develops innovative therapeutics aimed at addressing cardiovascular and metabolic diseases by exploring the mechanisms of human metabolism. The company utilizes bionic microtissues equipped with electrooptical sensors, along with AI and automation technologies, to enhance drug development and discovery processes.",0.6,0.0,0.6153846153846154,0,0,0,2,0,0,Asia,16.0,0.9375,0.9375,0.8823529481887817,1.6666666269302368,0.6666666666666666,0.2727272727272727,15.0,17,18,0.30619684986754897,1.1787555513658454,0.2594939098619555,0.8888888888888888,1.6666666666666667,1.0666666666666667,1208.0,1.0,1.0168349742889404,1.0814682245254517,1.6824512481689453,13.0,1208.0,0,1.0,284.3078799263842,50.57069143446855,4.542476116649168,,,,,,,1.8717948717948718,15.0,-1.2307692307692308,3.6923076923076925,5,0.082941,GRANT,82941.0,,6.373716632443532,10.0,0.6153846153846154,8.013698630136986,business_development,0.6615632381579821,Engineering,1.310783678099714,PRIVATE,Other,North America,1,0,2,1,0,0,0,0,1,1,0
urn:harmonic:company:4411514,0,0,"Ella provides a digital healthcare application designed for women's health during pregnancy, offering personalized treatment plans and virtual consultations with licensed professionals, including physiotherapists, psychologists, and dietitians. The service incorporates CE-marked medical devices to deliver tailored and comprehensive care that is accessible nationwide.",0.5,0.0,0.8076923076923077,0,0,0,0,0,0,Europe,36.0,0.9444444179534912,0.9444444179534912,1.0625,1.3600000143051147,0.75,0.6363636363636364,34.0,17,18,0.14038695629363457,1.0910752535752535,0.080438138080296,0.9615384615384616,1.2,1.0588235294117647,1261.0,1.0,1.0185784101486206,1.0378600358963013,1.1763060092926025,13.0,1261.0,0,1.0,106.10828111067221,19.616099071207454,4.584967478670572,,,,,,,8.465211459754434,16.719743656824313,1.6153846153846154,7.269230769230769,0,2.033524,SERIES_UNKNOWN,859000.0,SEED,2.811772758384668,8.0,0.8076923076923077,4.016438356164383,health,1.0053874327555714,Operations,1.0114042647073518,PRIVATE,Healthcare Software,North America,10,0,0,0,0,0,0,0,0,0,9
urn:harmonic:company:4414731,0,0,"Snugg offers a platform that generates personalized home energy efficiency plans using property modeling techniques based on Energy Performance Certificates and the Energy Savings Trust’s Home Analytics database. The service connects users with local installers for various energy upgrades, including insulation, draught-proofing, heating control systems, and solar panel installations.",0.6,0.0,0.6,0,0,0,0,0,0,Europe,19.0,0.9473684430122375,0.9473684430122375,1.0,1.2857142686843872,0.5833333333333334,0.45454545454545453,18.0,17,18,0.13706598945222032,1.0824225832933263,0.1441246675619049,0.875,1.3571428571428572,1.0555555555555556,1219.0,1.0,1.042771577835083,1.146754503250122,1.7072829008102417,18.0,1219.0,0,1.0,248.6292946211103,46.11042311661512,4.230072614496323,160.0,160.0,0,1.0,8.952488973661426,1.1300309597523197,5.978161965423112,4.530341965312682,0.0,2.4,5,3.97321,GRANT,2542520.0,SEED,0.9938398357289527,1.0,0.6,3.010958904109589,business_development,0.410116318288409,Sales,1.6434177197931799,PRIVATE,Other,North America,1,0,2,0,0,0,0,0,3,4,0
urn:harmonic:company:4457862,0,0,"Braavos offers a self-custodial wallet built on StarkNet, designed for secure management of cryptocurrencies and NFTs while providing access to decentralized applications. The wallet utilizes technologies such as multi-factor authentication and account segmentation to enhance security and support various Web3 functionalities.",0.6,0.0,0.6684210526315788,0,1,1,0,0,0,Asia,29.0,1.034482717514038,1.0,1.034482717514038,1.1538461446762085,0.6666666666666666,0.45454545454545453,30.0,17,18,0.16529777789690345,1.0534826552942496,0.06134687351781004,0.9655172413793104,1.173913043478261,0.9666666666666667,1032.0,1.0,1.0097846984863281,1.0268657207489014,1.205607533454895,19.0,1033.0,1,0.9990319457889641,107.10920760112631,19.679050567595503,4.01305839171051,201848.0,215507.0,8,0.9366192281457215,33138.10861730081,5415.1640866873095,9.963603275705188,3.0,0.6684210526315788,2.673684210526315,3,10.0,SEED,10000000.0,SEED,2.209445585215606,14.0,0.6684210526315788,3.010958904109589,business_development,0.9580002800887726,Operations,1.0789922078775833,PRIVATE,Other,North America,9,0,1,0,0,0,0,1,0,2,9
urn:harmonic:company:4511579,0,0,"elasticStage provides an on-demand platform for producing vinyl and CDs, enabling music creators and record labels to upload their content for direct sales to fans without minimum order requirements and with quick turnaround times. The service employs proprietary technologies to enhance the manufacturing process while reducing environmental impact compared to traditional methods.",0.6,0.09009009009009007,0.85,0,0,0,0,0,0,Europe,31.0,1.0322580337524414,1.1034482717514038,1.39130437374115,2.0,1.0,0.45454545454545453,32.0,17,18,0.37769931881908736,1.175689118824426,0.08245993307114262,1.0666666666666667,1.3181818181818181,0.96875,2295.0,1.0013072490692139,1.1736465692520142,1.2368137836456299,1.831075668334961,0.0,2295.0,0,1.0,517.1849424585777,95.37151702786385,,38.0,38.0,0,1.0,1.137592917989042,0.15479876160990794,3.71147124245313,2.526285806450034,7.6499999999999995,13.6,2,12.666817,SERIES_UNKNOWN,7400000.0,SEED,1.2457221081451062,16.0,0.85,8.621917808219179,business_development,0.45056120886630463,Engineering,1.3862943611198906,PRIVATE,Climate Tech Hardware,North America,0,0,2,0,0,0,0,0,8,0,1
urn:harmonic:company:4518635,0,0,"AssuranceSD offers self-directed care services that empower aging individuals and those with special needs to select and oversee their own caregivers, often involving family or friends. This model is primarily supported by funding from Medicaid, Managed Care, and the Department of Veterans Affairs, promoting increased autonomy in personal care choices.",1.0,0.0,1.0,0,0,1,0,0,4,North America,27.0,0.9629629850387573,1.0,1.1304347515106201,1.2380952835083008,0.6666666666666666,0.5454545454545454,27.0,17,18,0.13286105785911115,1.0573199385155907,0.08626181232944172,0.9523809523809523,1.1904761904761905,1.0,596.0,1.0016778707504272,1.0067453384399414,1.0364583730697632,1.139312982559204,27.0,596.0,0,1.0,38.192323767626945,7.073271413828687,3.138709652783124,,,,,,,6.473396998635744,0.8227848101265822,3.0,5.0,19,31.6,SERIES_A,31600000.0,SERIES_A,3.1485284052019167,11.0,1.0,4.016438356164383,business_development,1.14370838942625,Operations,1.2148896539491205,PRIVATE,Other,North America,2,0,5,1,0,0,1,0,11,9,2
urn:harmonic:company:4519013,0,0,"NewPhotonics specializes in silicon-based optical chips aimed at enhancing optical communication within data centers, with a focus on minimizing power consumption and latency. Their key offerings include advanced Photonics Engines and Photonic Integrated Circuits (PICs) tailored for computing and AI applications.",0.6,0.14184397163120568,0.6878048780487804,0,0,2,0,0,1,Asia,43.0,0.8837209343910217,1.0270270109176636,1.1515151262283325,1.5199999809265137,0.9166666666666666,0.7272727272727273,41.0,17,18,0.22871278988609914,1.1327703741429231,0.09120137844142336,1.0,1.2857142857142858,1.048780487804878,2006.0,1.0,1.1034103631973267,1.400838017463684,2.52327036857605,41.0,2006.0,0,1.0,512.6123948172356,94.88854489164088,3.910558518956982,,,,,,,7.570960698689957,0.516082740775279,3.439024390243902,8.941463414634146,20,73.631604,SERIES_UNKNOWN,30000000.0,VENTURE_UNKNOWN,0.9555099247091033,13.0,0.6878048780487804,5.019178082191781,business_development,0.6496877127476234,Advisor,1.1375610820539095,PRIVATE,Infrastructure,Europe,4,0,11,0,0,0,0,2,15,10,3
urn:harmonic:company:4527381,0,0,"Omniose specializes in the development of polysaccharide conjugate vaccines targeting serious bacterial infections, utilizing a proprietary bioconjugation platform that allows for the precise enzymatic linking of polysaccharide antigens to engineered carrier proteins within a single E. coli cell. This method streamlines the conjugation process and expands the potential bacterial targets for vaccine creation.",1.0,0.0,1.0,0,0,1,2,0,0,North America,17.0,1.0,1.0625,1.545454502105713,2.125,0.9166666666666666,0.5454545454545454,17.0,17,18,0.3094289017967259,1.2121309246309246,0.16799849645170423,0.9166666666666666,1.5,1.0,456.0,1.0,1.067915678024292,1.181347131729126,2.5474860668182373,17.0,456.0,0,1.0,123.93885536538185,22.409700722394234,3.325882044435717,11.0,11.0,0,1.0,0.0,-8.408936983726373e-17,1.8848724179829892,1.761658031088083,6.0,9.0,15,9.65,GRANT,3000000.0,,1.3032169746748803,9.0,1.0,9.01917808219178,business_development,0.0,Engineering,1.0733942812811266,PRIVATE,Other,North America,4,0,1,0,0,0,0,1,2,11,0
urn:harmonic:company:4577250,0,0,"Gloww is an interactive video conferencing platform that enables users to create engaging live sessions using customizable templates and real-time collaboration tools. It features various interactive elements such as polls, quizzes, and live reactions, while allowing the integration of multiple media assets to enhance audience participation.",0.6,0.0,0.5166666666666667,0,0,1,0,0,0,Asia,13.0,0.9230769276618958,1.0909091234207153,1.0,0.9230769276618958,0.5,0.5454545454545454,12.0,17,18,0.10022296571715913,1.0241841491841492,0.1495250946407349,0.7857142857142857,1.2727272727272727,1.0833333333333333,891.0,1.0,1.005643367767334,1.0148063898086548,1.059453010559082,12.0,891.0,0,1.0,53.36334939659925,8.871001031991758,4.3208159036289855,,,,,,,3.4112149532710276,2.34375,0.0,-0.5166666666666667,2,5.12,SEED,5120000.0,SEED,3.542778918548939,0.0,0.5166666666666667,3.5178082191780824,business_development,0.0,Operations,1.0789922078775833,PRIVATE,Other,North America,2,0,1,0,0,0,0,0,2,0,2
urn:harmonic:company:4953008,0,1,"LightSpeed Broadband offers full fibre broadband services with capabilities of up to 1 gigabit for both upload and download speeds, employing Wi-Fi 6 technology to improve connectivity. The service is managed via a Nokia application that includes features for network management and parental controls.",0.6,0.19386106623586433,0.6068627450980392,0,0,1,0,0,0,Europe,105.0,1.0,0.9905660152435303,1.0396039485931396,1.25,0.8333333333333334,0.5454545454545454,105.0,17,18,0.0878210266479627,1.0542565109358681,0.05638123528184789,0.9545454545454546,1.1477272727272727,1.0,11265.0,1.0,1.0694959163665771,1.1153465509414673,1.3847572803497314,102.0,11265.0,0,1.0,1275.05635400258,237.37874097007256,4.71349688640244,555.0,576.0,1,0.9635416666666666,50.72171931685199,7.808049535603727,26.14256480218281,1.3233237461258593,2.4274509803921567,12.744117647058822,9,79.345663,DEBT,79345663.0,,3.1019849418206706,4.0,0.6068627450980392,4.016438356164383,sales,1.3500657077758216,Operations,1.5210980717714666,PRIVATE,Other,North America,1,0,6,0,0,0,0,1,22,0,0
urn:harmonic:company:5115087,0,0,"The company offers a platform for purchasing luxury vintage and second-hand fashion accessories, with a focus on ensuring product authenticity through expert evaluations and advanced authentication technologies. This approach promotes sustainable fashion by enabling the reuse of high-quality items.",0.5,0.0,0.6058823529411764,0,0,0,0,0,0,Europe,18.0,1.0,0.9473684430122375,1.125,1.5,0.6666666666666666,0.5454545454545454,18.0,17,18,0.26835604625077275,1.1407440208427049,0.17660813375791584,0.8888888888888888,1.5,1.0,441.0,1.0,1.4318181276321411,1.6094890832901,2.296875,17.0,441.0,0,1.0,86.17456443496279,15.051599587203304,3.2936558400579687,,,,,,,2.24461906388794,8.054512943602301,1.2117647058823529,3.6352941176470583,0,2.234772,SERIES_UNKNOWN,2234772.0,PRE_SEED,1.571526351813826,10.0,0.6058823529411764,8.01917808219178,business_development,0.0,Operations,1.3321790402101223,PRIVATE,Ecommerce,Europe,2,0,0,0,0,0,0,0,0,0,2
urn:harmonic:company:6385496,1,0,"Bitty Advance offers Merchant Cash Advances (MCAs) that allow small businesses to receive immediate funding by exchanging a portion of their future revenue for upfront cash. The funding process is facilitated through online banking, requiring a business checking account, a minimum monthly revenue, and a specified credit score for approval.",1.0,0.2040816326530612,1.0,0,0,0,0,0,1,North America,29.0,1.0689655542373657,1.192307710647583,1.6315789222717285,1.6315789222717285,0.5454545454545454,0.8,31.0,12,13,0.17569766599761116,1.1267734553775743,0.141017552367309,1.0,1.368421052631579,0.9354838709677419,546.0,1.0,1.0167597532272339,1.3964194059371948,1.3964194059371948,19.0,546.0,0,1.0,68.981695825591,9.890608875129004,3.3923867519800006,,,,,,,4.418196017180789,2.0327868852459017,12.0,12.0,1,15.25,SERIES_UNKNOWN,15250000.0,SERIES_A,0.45722108145106094,8.0,1.0,7.016438356164383,customer_success,1.0851886129676505,Customer Success,1.3689223607402194,PRIVATE,Other,North America,1,0,0,0,0,0,0,0,3,0,1
urn:harmonic:company:6590758,0,0,"CoW DAO provides a suite of products aimed at enhancing user protection within the Ethereum decentralized finance space, including a decentralized exchange aggregation protocol, a decentralized exchange, and an automated market maker that captures miner extractable value (MEV). The technologies utilized encompass batch order collection, peer-to-peer trade matching, and liquidity sourcing from multiple decentralized exchanges to improve market efficiency and fairness.",0.0,0.0735294117647059,0.618181818181818,0,0,0,2,0,1,Europe,20.0,1.2000000476837158,1.2000000476837158,1.3333333730697632,1.3333333730697632,0.5,0.7272727272727273,24.0,17,18,0.09547851307275072,1.0378540305010893,0.05502804914963815,0.9444444444444444,1.1111111111111112,0.8333333333333334,1256.0,1.0,1.0,1.3534482717514038,1.5979644060134888,22.0,1256.0,0,1.0,206.93777284503997,36.36326109391126,4.062009181579164,48632.0,48632.0,0,1.0,2728.4855198490873,486.39525283797656,7.978142076502732,1.0434782608695652,3.709090909090908,3.709090909090908,7,23.0,STRATEGIC,0.0,SERIES_A,0.1943874058863792,4.0,0.618181818181818,3.0082191780821916,business_development,0.8675632284814613,Marketing,1.4127446368638479,OTHER,Other,Europe,10,0,0,0,0,0,0,0,2,4,0
urn:harmonic:company:6638288,0,0,"Foodjer offers a food delivery service that integrates digital restaurant management with technologies for recipe development, chef training, and supply chain management, ensuring meals are delivered hot and crispy through specialized packaging. This service is designed to assist independent restaurants in optimizing their delivery operations.",0.0,0.35714285714285715,0.6,0,0,0,0,0,0,Europe,13.0,1.0,1.0833333730697632,1.1818181276321411,1.0,0.5,0.6363636363636364,14.0,17,18,0.10003891158878744,0.9990093240093242,0.10858708934609254,0.8333333333333334,1.1,0.9285714285714286,2422.0,1.0,1.0041459798812866,1.032395601272583,1.4263839721679688,14.0,2422.0,0,1.0,527.2007251276912,94.77502579979367,5.159055299214529,,,,,,,4.3136363636363635,10.825430768872057,1.2,0.0,2,1.200876,SEED,1200876.0,SEED,1.1526351813826146,0.0,0.6,3.0136986301369864,business_development,0.6108643020548935,Advisor,0.8675632284814612,PRIVATE,Other,Europe,3,0,2,0,0,0,0,0,3,0,3
urn:harmonic:company:6811850,0,0,"Atypique operates a B2B marketplace that connects buyers with local French producers of downgraded and surplus fruits and vegetables, emphasizing seasonal availability to reduce food waste. The platform employs technology to streamline transactions and support local agricultural practices.",0.0,0.3703703703703704,0.6,0,0,0,0,0,0,Europe,62.0,0.33870968222618103,0.3499999940395355,0.41999998688697815,0.5384615659713745,0.6666666666666666,0.5454545454545454,63.0,17,18,0.32519129581081985,1.4372023115773114,1.1636327954975563,0.32,3.875,0.9841269841269841,7777.0,1.0,1.027616262435913,1.0593924522399902,1.3417874574661255,63.0,7777.0,0,1.0,991.2692546902267,180.8142414860683,4.823859386952921,,,,,,,4.190814652815746,9.451498062442898,-17.4,-10.799999999999999,0,2.22187,SEED,2221870.0,SEED,1.297741273100616,-18.0,0.6,5.010958904109589,business_development,1.552243655633532,Marketing,1.5229550675313184,PRIVATE,Other,Europe,5,0,0,0,0,0,0,0,2,0,5
urn:harmonic:company:6825512,0,0,"Infinity offers a blockchain-based platform for decentralized lending, borrowing, and trading of digital assets, employing smart contracts to ensure on-demand liquidity and a comprehensive rates trading experience. The platform features market-driven floating and fixed interest rates and accommodates complex collateral linked to various stablecoins and cryptocurrencies.",0.6,0.3846153846153846,1.0,0,0,3,0,0,2,Europe,17.0,1.0,1.0,1.1333333253860474,1.307692289352417,0.5833333333333334,0.45454545454545453,17.0,17,18,0.1012277069109451,1.0630909735689147,0.1258928029462395,0.8823529411764706,1.2307692307692308,1.0,633.0,1.0,1.0127999782562256,1.0411183834075928,1.1700555086135864,1.0,633.0,0,1.0,104.05177193027548,17.85552115583077,6.452048954437226,6663.0,6663.0,0,1.0,480.64461073652467,58.12177502579981,5.640909090909091,4.0476190476190474,2.0,4.0,14,4.2,STRATEGIC,,SEED,1.9164955509924708,4.0,1.0,3.0136986301369864,business_development,0.5004024235381879,Advisor,1.3321790402101223,PRIVATE,FinTech,North America,12,0,5,0,0,0,0,1,11,4,13
urn:harmonic:company:6835016,0,0,"The primary offering is an open-source blockchain platform that facilitates the creation of high-performance decentralized applications, emphasizing compatibility with Ethereum-based solutions. It utilizes collaborative development practices and supports various integrations to enhance its technological capabilities.",0.8,0.059880239520958084,0.9823529411764705,0,0,1,2,0,1,North America,23.0,0.95652174949646,0.8461538553237915,0.8799999952316284,0.8148148059844971,0.25,0.45454545454545453,22.0,17,18,0.1566780728855524,0.9448719345287974,0.09369331160710205,0.7941176470588235,1.0833333333333333,1.0454545454545454,2860.0,1.0,1.0228898525238037,1.029517650604248,1.073170781135559,17.0,3004,13,0.952063914780293,113.83263715229367,-7.725490196078517,5.1312900194953315,96836.0,96836.0,0,1.0,29565.82053854834,4384.526315789475,5.477489768076399,0.4888888888888889,-2.9470588235294115,-4.911764705882352,21,45.0,INITIAL_COIN_OFFERING,45000000.0,,1.7604380561259412,-14.0,0.9823529411764705,4.016438356164383,business_development,0.7902679680745903,Engineering,1.1369165918330009,OTHER,Other,North America,1,0,14,0,0,0,0,1,15,4,0
urn:harmonic:company:7276077,0,0,"Hoopers provides a platform that revitalizes urban basketball courts by integrating urban art and enhancing community engagement, transforming these spaces into vibrant hubs. The company employs collaboration with local artists to enrich the cultural significance of the courts while facilitating connections between physical locations and digital interactions.",0.0,0.09009009009009007,0.85,0,0,0,0,0,0,Europe,15.0,1.0,1.3636363744735718,1.875,1.875,0.5833333333333334,0.7272727272727273,15.0,17,18,0.237614838491629,1.1494708994708995,0.37663967453895436,0.6666666666666666,2.142857142857143,1.0,1667.0,1.0,1.2600151300430298,1.5982742309570312,1.9361207485198975,0.0,1667.0,0,1.0,246.21397251463597,41.764705882352956,,1443.0,1443.0,0,1.0,21.448905695991943,1.596491228070168,2.4920345926263088,5.381594516226942,5.95,5.95,0,2.787278,SEED,2265637.0,SEED,0.1861738535249829,5.0,0.85,6.019178082191781,business_development,0.45056120886630463,Operations,0.5004024235381879,PRIVATE,Other,Europe,10,0,0,0,0,0,0,0,1,0,10
urn:harmonic:company:7561575,0,0,"SINE Digital offers performance marketing services that utilize a range of technologies, including social media advertising, PPC, SEO, programmatic advertising, digital auditing, web development, and analytics, all underpinned by a data-driven methodology. This approach aims to improve marketing effectiveness through the integration of advanced industry technologies.",0.6,0.09009009009009007,0.85,0,0,0,1,0,0,Europe,70.0,0.9857142567634583,1.0147058963775635,1.2105263471603394,1.4680850505828857,1.0,0.5454545454545454,69.0,17,18,0.19365787233103104,1.1130724173286526,0.053158886635434915,1.0363636363636364,1.1967213114754098,1.0144927536231885,5180.0,1.0,1.0115212202072144,1.079391598701477,1.533451795578003,0.0,5180.0,0,1.0,908.668385767942,167.99174406604757,,,,,,,,9.830210772833723,27.6,10.2,18.7,3,2.5,SEED,2500000.0,SEED,0.6680355920602327,12.0,0.85,7.019178082191781,business_development,0.45056120886630463,Sales,1.5194944821241307,PRIVATE,Other,North America,1,0,0,0,0,0,0,0,4,2,1
urn:harmonic:company:7726442,0,0,"Carlyle Center offers services that utilize behavioral analysis techniques to support children with autism, focusing on improving their daily functioning in various settings. The primary method employed in these services is Applied Behavior Analysis.",1.0,0.06666666666666667,1.0,0,0,0,0,0,0,North America,15.0,1.0,1.1538461446762085,1.5,1.875,0.5833333333333334,0.7272727272727273,15.0,15,16,0.2608168358668123,1.163888888888889,0.1955093494539474,1.0,1.5,1.0,79.0,1.0,1.0259740352630615,1.215384602546692,1.6122448444366455,15.0,79.0,0,1.0,11.907805563298945,2.0381836945304452,1.8352445811677938,3.0,3.0,0,1.0,0.0,1.261340547558956e-16,2.137002341920375,15.0,5.0,7.0,1,0.005,GRANT,5000.0,,1.3990417522245038,7.0,1.0,7.019178082191781,community_and_social,1.0609581504393426,Data,0.6365141682948128,OTHER,Other,North America,1,0,0,0,0,0,0,0,1,1,0
urn:harmonic:company:7992095,0,1,"ATFX Global provides online trading services for various financial instruments, including forex, indices, commodities, share CFDs, and cryptocurrencies, using the MT4 and MT5 trading platforms. The service is designed for trading complex instruments that carry a high level of risk.",0.6,1.796875,1.0,0,0,0,0,0,0,Europe,200.0,0.9900000095367432,1.0102040767669678,1.3561643362045288,1.5967742204666138,0.9166666666666666,0.45454545454545453,198.0,17,18,0.2271692846800041,1.1424367827360766,0.11636968510935647,1.0,1.3493150684931507,1.0101010101010102,15467.0,1.0,1.0407779216766357,1.2890241146087646,1.596675992012024,14.0,15931,12,0.9708743958320256,2421.667383911476,-45.47678018575824,7.008311414925207,80.0,80.0,0,1.0,0.0,1.3454299173962197e-15,24.69924812030075,32.24755700325733,52.0,74.0,0,6.14,SERIES_UNKNOWN,4040000.0,SEED,4.432580424366872,85.0,1.0,8.016438356164384,business_development,1.2285474501871865,Operations,1.5722848390741615,PRIVATE,FinTech,Asia,4,0,0,0,0,0,0,0,4,0,4
urn:harmonic:company:8257561,0,0,"Releaf Paper produces paper and packaging materials using fibers sourced from fallen leaves, offering a sustainable alternative to traditional wood cellulose. Their patented technology facilitates the recycling of urban green waste, significantly reducing carbon emissions and water usage in the production process.",0.0,0.09009009009009007,0.85,0,0,0,0,0,0,Europe,10.0,1.0,1.1111111640930176,1.0,0.9090909361839294,0.3333333333333333,0.8181818181818182,10.0,17,18,0.09646795414266124,0.9571127946127945,0.09888805370031749,0.8333333333333334,1.1111111111111112,1.0,7789.0,1.0,1.0621846914291382,1.1723359823226929,1.4947227239608765,0.0,7789.0,0,1.0,1549.2662494757658,279.4953560371519,,,,,,,,3.7667698658410735,0.7180475654812707,0.0,-0.85,0,13.926654,ACCELERATOR_INCUBATOR,54600.0,SEED,0.2108145106091718,1.0,0.85,2.654794520547945,business_development,0.45056120886630463,Sales,1.0986122886681096,PRIVATE,Other,Europe,4,0,0,0,0,0,0,0,0,0,0
urn:harmonic:company:8587305,0,0,"Fairpicture provides ethical photo and video production services through a global network of freelance visual creators, focusing on responsible storytelling for various organizations. The company utilizes a digital platform and the FairConsent App to streamline the informed consent process, ensuring compliance with privacy regulations.",0.5,0.0,0.7666666666666666,0,0,0,0,0,0,Europe,33.0,0.9696969985961914,0.9696969985961914,1.2307692766189575,1.5745222568511963,0.6666666666666666,0.4,32.0,11,9,0.15370189865108672,1.15136476426799,0.11437631429508276,1.0,1.2692307692307692,1.03125,4112.0,1.0,1.040749192237854,1.3459901809692383,,12.0,4112.0,0,1.0,493.90824769673276,,5.83967219534885,,,,,,,5.318761384335155,16.8763731830211,4.6,8.95188745247532,0,1.896142,SEED,1100042.0,SEED,2.206707734428474,11.67637493801129,0.7666666666666666,6.016438356164383,business_development,0.9596147939120492,Marketing,1.4451858789480823,PRIVATE,Other,Europe,1,0,0,0,0,0,0,0,6,0,1
urn:harmonic:company:9615457,0,0,"Beauflor specializes in resilient flooring solutions, offering a range of innovative products including luxury vinyl planks and tiles, cushion vinyl rolls, luxury vinyl rolls, laminate, and wood. Their flooring options prioritize durability, style, and ease of maintenance, making them suitable for both residential and commercial spaces. The main technologies/methods used in their products include luxury vinyl planks and tiles, cushion vinyl rolls, luxury vinyl rolls, laminate, and wood.",1.0,0.14097744360902256,0.9851851851851853,0,0,0,0,0,0,North America,107.0,1.0,0.9816513657569885,1.0288461446762085,1.0288461446762085,0.3333333333333333,0.6363636363636364,108.0,16,17,0.021220187443188186,1.0074407167182164,0.028220430222240495,0.9811320754716981,1.0576923076923077,0.9907407407407407,2164.0,1.0032347440719604,1.0102373361587524,1.1597222089767456,1.1597222089767456,108.0,2164.0,0,1.0,140.69742252750174,23.356037151702772,3.0462845527168225,148.0,148.0,0,1.0,0.0,2.6908598347924394e-15,12.324076995897759,107.0,2.9555555555555557,2.9555555555555557,2,0.245689,GRANT,245689.0,,0.5530458590006845,3.0,0.9851851851851853,8.682191780821919,sales,1.0234243342857674,Operations,1.3945958947812263,OTHER,Other,Asia,1,0,1,0,0,1,1,0,3,0,0
urn:harmonic:company:9647632,5,1,"Rural 1st specializes in financing solutions for rural property buyers, offering products such as home loans, construction loans, lot loans, and land loans tailored to the specific needs of rural living. These financing options are provided through partner associations and require credit approval and eligibility verification.",1.0,0.1092436974789916,1.0,0,0,0,0,0,1,North America,119.0,1.0,1.043859601020813,1.0530973672866821,1.0625,0.6666666666666666,0.6363636363636364,119.0,16,17,0.03809366314457159,1.0196461453756565,0.02455399027886869,0.9826086956521739,1.0530973451327434,1.0,1564.0,1.0,1.0136098861694336,1.039893627166748,1.139941692352295,119.0,1564.0,0,1.0,87.1668869265766,16.530443756449987,2.649209701079277,268.0,268.0,0,1.0,0.48507125007266594,0.06604747162023406,16.953551912568308,119.0,6.0,7.0,4,0.5,,350000.0,,9.374401095140314,17.0,1.0,7.019178082191781,sales,0.9901000747284985,Sales,1.2822312894659436,OTHER,Other,North America,1,0,2,0,0,0,1,0,14,1,1
